times,"reach= 2, kon=0.00094","reach= 2, kon=0.01758","reach= 2, kon=0.65918","reach= 2, kon=49.43848","reach= 2, kon=7415.77148","reach= 2, kon=2224731.44531","reach=10, kon=0.00094","reach=10, kon=0.01758","reach=10, kon=0.65918","reach=10, kon=49.43848","reach=10, kon=7415.77148","reach=10, kon=2224731.44531","reach=30, kon=0.00094","reach=30, kon=0.01758","reach=30, kon=0.65918","reach=30, kon=49.43848","reach=30, kon=7415.77148","reach=30, kon=2224731.44531"
239.0,0.003123,0.0055569999999999994,0.009231999999999999,0.013047999999999999,0.016315,0.018918,0.035975,0.062814,0.097035,0.129555,0.14923999999999998,0.160003,0.10432999999999999,0.178336,0.26480899999999996,0.324279,0.347541,0.35775399999999996
240.0,0.0031,0.005514,0.009160999999999999,0.012946,0.016131,0.018664999999999998,0.035865,0.062568,0.096685,0.12906299999999998,0.148589,0.159303,0.104228,0.17815499999999998,0.26443099999999997,0.323661,0.346852,0.356954
241.0,0.003085,0.005481,0.009092,0.012818999999999999,0.015955999999999998,0.018406,0.035737,0.062363999999999996,0.096301,0.128541,0.147944,0.158585,0.104129,0.177958,0.264048,0.32306599999999996,0.346166,0.356153
242.0,0.0030629999999999998,0.005448,0.009016999999999999,0.012707,0.015787,0.018163,0.035616999999999996,0.062155999999999996,0.095927,0.128044,0.14735399999999998,0.157861,0.10404,0.17776599999999998,0.26367,0.322448,0.34545699999999996,0.355324
243.0,0.003045,0.0054069999999999995,0.008941,0.012593,0.015641,0.017901,0.03549,0.061959,0.095596,0.12753499999999998,0.146726,0.157166,0.103936,0.17757099999999998,0.263267,0.321859,0.344751,0.35458599999999996
244.0,0.0030199999999999997,0.005366,0.008877999999999999,0.012483,0.015465999999999999,0.017682,0.035371,0.061732999999999996,0.095259,0.126994,0.146122,0.156475,0.10382699999999999,0.177395,0.262908,0.32126,0.34404399999999996,0.353805
245.0,0.002992,0.005338,0.008820999999999999,0.012369999999999999,0.015312,0.017476,0.035247,0.061534,0.094883,0.12651199999999999,0.145483,0.15581299999999998,0.10374799999999999,0.177223,0.262546,0.32067,0.343287,0.353024
246.0,0.002979,0.005306,0.008749,0.012263999999999999,0.015149,0.017299,0.035126,0.061308999999999995,0.094512,0.126019,0.144916,0.15512099999999998,0.10364899999999999,0.176999,0.262161,0.32006999999999997,0.342541,0.352276
247.0,0.002972,0.005279,0.008681999999999999,0.012166,0.014986,0.017100999999999998,0.034997,0.061096,0.09419999999999999,0.125547,0.144295,0.154441,0.103545,0.176807,0.261764,0.319465,0.341781,0.351553
248.0,0.002957,0.00524,0.008615,0.012081999999999999,0.014839,0.016901,0.03488,0.060883,0.093858,0.125047,0.143778,0.153829,0.103444,0.17663099999999998,0.26136699999999996,0.318863,0.341062,0.350745
249.0,0.002934,0.0052179999999999995,0.008563,0.011992,0.014721999999999999,0.01672,0.034762,0.060687,0.093529,0.12453499999999999,0.143209,0.153158,0.10334,0.176422,0.260991,0.31825,0.34040699999999996,0.35004399999999997
250.0,0.0029189999999999997,0.005183999999999999,0.008513999999999999,0.011897999999999999,0.014582,0.016548999999999998,0.034642,0.060488,0.093206,0.124052,0.142619,0.152564,0.103237,0.176224,0.260592,0.31767,0.339705,0.3493
251.0,0.002894,0.005148,0.008463,0.011811,0.014445999999999999,0.016374,0.034519,0.06028,0.09284099999999999,0.123558,0.14199599999999998,0.151966,0.10314999999999999,0.17602299999999999,0.260191,0.317077,0.339068,0.34854399999999996
252.0,0.002874,0.0051259999999999995,0.008402,0.011703,0.014312,0.016204,0.034406,0.060083,0.092566,0.123083,0.141445,0.15131,0.10303999999999999,0.175847,0.259783,0.31654,0.338321,0.347846
253.0,0.002859,0.005097,0.008347,0.011628999999999999,0.014209,0.016071,0.034297999999999995,0.059875,0.09221599999999999,0.122637,0.140881,0.150661,0.10292,0.175654,0.259365,0.315945,0.33761599999999997,0.347146
254.0,0.002842,0.0050669999999999995,0.008289999999999999,0.011543999999999999,0.014081,0.015927,0.034179999999999995,0.059669,0.091921,0.122142,0.140311,0.15005,0.102811,0.175478,0.259007,0.315353,0.33694199999999996,0.346433
255.0,0.002823,0.005032,0.008246999999999999,0.011465,0.013956,0.015759,0.034046,0.059461,0.091582,0.121725,0.13974,0.149439,0.102716,0.17529699999999998,0.258662,0.314774,0.336207,0.3457
256.0,0.00281,0.005006,0.008198,0.011391,0.013847,0.015599,0.033922,0.05926,0.09122899999999999,0.12122999999999999,0.139151,0.14885199999999998,0.10262299999999999,0.175123,0.258287,0.314206,0.335526,0.344974
257.0,0.0027879999999999997,0.00498,0.00814,0.011314,0.013734,0.015455,0.033826,0.059057,0.090891,0.12075,0.138627,0.14826,0.102519,0.174925,0.257922,0.31362,0.334862,0.34431999999999996
258.0,0.002768,0.004947,0.008099,0.011236,0.013642999999999999,0.015321999999999999,0.033705,0.058811999999999996,0.090587,0.120264,0.138071,0.14765899999999998,0.10243,0.174726,0.257548,0.31301999999999996,0.334221,0.343595
259.0,0.002751,0.00492,0.008039,0.011153,0.013543999999999999,0.015182999999999999,0.033581,0.058594999999999994,0.090261,0.11981299999999999,0.13750199999999999,0.147066,0.102337,0.17452399999999998,0.257172,0.31243899999999997,0.333539,0.34291099999999997
260.0,0.002732,0.004894,0.007989999999999999,0.011085999999999999,0.013448,0.015061999999999999,0.033503,0.058379,0.089933,0.11934499999999999,0.13697499999999999,0.146485,0.102243,0.174334,0.256802,0.311864,0.33289399999999997,0.342232
261.0,0.002711,0.004866,0.007953,0.011,0.013347999999999999,0.014936999999999999,0.033391,0.058168,0.089595,0.11885799999999999,0.136434,0.145864,0.102141,0.17414,0.256426,0.31126,0.33225099999999996,0.341599
262.0,0.002698,0.004833,0.007899,0.010927,0.013253,0.014799999999999999,0.033284,0.057957999999999996,0.08924399999999999,0.11846699999999999,0.135868,0.145238,0.102058,0.17396699999999998,0.256106,0.310708,0.331594,0.340943
263.0,0.002686,0.004811,0.007851,0.010857,0.013176,0.014688,0.033169,0.057776999999999995,0.08892399999999999,0.118006,0.135347,0.144646,0.101973,0.173786,0.255732,0.31016299999999997,0.330924,0.34025
264.0,0.0026769999999999997,0.004778,0.0078119999999999995,0.010787999999999999,0.013092999999999999,0.014563999999999999,0.033047,0.057559,0.088601,0.11757799999999999,0.134795,0.144098,0.10188499999999999,0.173611,0.25535599999999997,0.30962,0.33031299999999997,0.339562
265.0,0.002666,0.004757,0.007770999999999999,0.010713,0.013016,0.014461,0.032914,0.057360999999999995,0.088327,0.117133,0.134264,0.14356,0.101794,0.17340799999999998,0.255001,0.309016,0.329679,0.338899
266.0,0.002657,0.004732,0.007724,0.01066,0.01294,0.014364,0.032801,0.057165999999999995,0.08801199999999999,0.116656,0.13375,0.142957,0.101698,0.173237,0.254637,0.308471,0.32901199999999997,0.338234
267.0,0.002642,0.0047079999999999995,0.007678,0.010605,0.012858,0.014267,0.032709,0.056969,0.087683,0.11619199999999999,0.133194,0.14241299999999998,0.101614,0.173057,0.254314,0.30796799999999996,0.328345,0.337564
268.0,0.00263,0.004686,0.007647999999999999,0.01055,0.012764999999999999,0.014166,0.0326,0.05678,0.08738699999999999,0.115784,0.132712,0.141814,0.10152,0.172865,0.253943,0.30741199999999996,0.327731,0.336889
269.0,0.002619,0.004661,0.0076,0.010494999999999999,0.012685,0.014046,0.032478,0.056596,0.087077,0.11535999999999999,0.132192,0.141261,0.101422,0.172699,0.25356999999999996,0.306824,0.327131,0.336242
270.0,0.0026019999999999997,0.004644,0.0075699999999999995,0.010432,0.012606,0.013958,0.032382999999999995,0.056379,0.08676299999999999,0.114927,0.131716,0.14069399999999999,0.10130499999999999,0.17252699999999999,0.253229,0.306321,0.326523,0.335588
